id,token,lemma,upos,sentence_id
1070057321483644928,podle,podle,ADP,1
1070057321483644928,agentury,agentura,NOUN,1
1070057321483644928,CVVM,CVVM,NOUN,1
1070057321483644928,-,-,PUNCT,1
1070057321483644928,ať,ať,PART,1
1070057321483644928,si,se,PRON,1
1070057321483644928,o,o,ADP,1
1070057321483644928,pravdivosti,pravdivost,NOUN,1
1070057321483644928,myslíme,myslit,VERB,1
1070057321483644928,co,co,PRON,1
1070057321483644928,chceme,chtít,VERB,1
1070057321483644928,",",",",PUNCT,1
1070057321483644928,dovolte,dovolit,VERB,1
1070057321483644928,mi,já,PRON,1
1070057321483644928,poděkovat,poděkovat,VERB,1
1070057321483644928,za,za,ADP,1
1070057321483644928,vaši,tvůj,DET,1
1070057321483644928,důvěru,důvěra,NOUN,1
1070057321483644928,",",",",PUNCT,1
1070057321483644928,velmi,velmi,ADV,1
1070057321483644928,si,se,PRON,1
1070057321483644928,vážím,vážit,VERB,1
1070057321483644928,třetího,třetí,ADJ,1
1070057321483644928,místa,místo,NOUN,1
1070057321483644928,a,a,CCONJ,1
1070057321483644928,slibuji,slibovat,VERB,1
1070057321483644928,",",",",PUNCT,1
1070057321483644928,že,že,SCONJ,1
1070057321483644928,budu,být,VERB,1
1070057321483644928,nadále,nadále,ADV,1
1070057321483644928,ze,z,ADP,1
1070057321483644928,všech,všechen,DET,1
1070057321483644928,sil,síla,NOUN,1
1070057321483644928,prosazovat,prosazovat,VERB,1
1070057321483644928,politický,politický,ADJ,1
1070057321483644928,program,program,NOUN,1
1070057321483644928,",",",",PUNCT,1
1070057321483644928,který,který,DET,1
1070057321483644928,jsem,být,VERB,1
1070057321483644928,slíbil,slíbit,VERB,1
1070057321483644928,.,.,PUNCT,1
1070057321483644928,Přeji,přát,VERB,2
1070057321483644928,hezký,hezký,ADJ,2
1070057321483644928,den,den,NOUN,2
1070046857802334208,Tomio,Tomio,PROPN,1
1070046857802334208,Okamura,Okamura,PROPN,1
1070046857802334208,:,:,PUNCT,1
1070046857802334208,Státního,státní,ADJ,1
1070046857802334208,zastupitelství,zastupitelství,NOUN,1
1070046857802334208,smetlo,smetnout,VERB,1
1070046857802334208,ze,z,ADP,1
1070046857802334208,stolu,stůl,NOUN,1
1070046857802334208,všechna,všechen,DET,1
1070046857802334208,trestní,trestní,ADJ,1
1070046857802334208,oznámení,oznámení,NOUN,1
1070046857802334208,na,na,ADP,1
1070046857802334208,moji,můj,NOUN,1
1070046857802334208,osobu,osoba,NOUN,1
1070046857802334208,:,:,PUNCT,1
1069998216261894144,Tomio,Tomio,PROPN,1
1069998216261894144,Okamura,Okamura,PROPN,1
1069998216261894144,:,:,PUNCT,1
1069998216261894144,Francouzské,francouzský,ADJ,1
1069998216261894144,protesty,protest,NOUN,1
1069998216261894144,:,:,PUNCT,1
1069998216261894144,prostřednictvím,prostřednictví,NOUN,1
1069998216261894144,@,@,PUNCT,1
1069998216261894144,YouTube,YouTube,PROPN,2
1069880707466448896,Tomio,Tomio,PROPN,1
1069880707466448896,Okamura,Okamura,PROPN,1
1069880707466448896,:,:,PUNCT,1
1069880707466448896,Špatný,špatný,ADJ,1
1069880707466448896,dotační,dotační,ADJ,1
1069880707466448896,systém,systém,NOUN,1
1069880707466448896,:,:,PUNCT,1
1069880707466448896,prostřednictvím,prostřednictví,NOUN,1
1069880707466448896,@,@,PUNCT,1
1069880707466448896,YouTube,YouTube,PROPN,2
1069874475427119104,Tomio,Tomio,PROPN,1
1069874475427119104,Okamura,Okamura,PROPN,1
1069874475427119104,:,:,PUNCT,1
1069874475427119104,Strmý,Strmý,ADJ,1
1069874475427119104,nárůst,nárůst,NOUN,1
1069874475427119104,úředníků,úředník,NOUN,1
1069874475427119104,:,:,PUNCT,1
1069874475427119104,prostřednictvím,prostřednictví,NOUN,1
1069874475427119104,@,@,PUNCT,1
1069874475427119104,YouTube,YouTube,PROPN,2
1069518927234035712,Tomio,Tomio,PROPN,1
1069518927234035712,Okamura,Okamura,PROPN,1
1069518927234035712,:,:,PUNCT,1
1069518927234035712,Konec,konec,NOUN,1
1069518927234035712,českého,český,ADJ,1
1069518927234035712,cukru,cukr,NOUN,1
1069518927234035712,:,:,PUNCT,1
1069518927234035712,prostřednictvím,prostřednictví,NOUN,1
1069518927234035712,@,@,PUNCT,1
1069518927234035712,YouTube,YouTube,PROPN,2
1069303920915148800,Tomio,Tomio,PROPN,1
1069303920915148800,Okamura,Okamura,PROPN,1
1069303920915148800,:,:,PUNCT,1
1069303920915148800,Konec,konec,NOUN,1
1069303920915148800,České,český,ADJ,1
1069303920915148800,televize,televize,NOUN,1
1069303920915148800,:,:,PUNCT,1
1069303920915148800,prostřednictvím,prostřednictví,NOUN,1
1069303920915148800,@,@,PUNCT,1
1069303920915148800,YouTube,YouTube,PROPN,2
1069301753865256960,Tomio,Tomio,PROPN,1
1069301753865256960,Okamura,Okamura,PROPN,1
1069301753865256960,:,:,PUNCT,1
1069301753865256960,Totální,totální,ADJ,1
1069301753865256960,manipulace,manipulace,NOUN,1
1069301753865256960,:,:,PUNCT,1
1069301753865256960,prostřednictvím,prostřednictví,NOUN,1
1069301753865256960,@,@,PUNCT,1
1069301753865256960,YouTube,YouTube,PROPN,2
1068949607068196864,Tomio,Tomio,PROPN,1
1068949607068196864,Okamura,Okamura,PROPN,1
1068949607068196864,:,:,PUNCT,1
1068949607068196864,Rozhovor,rozhovor,NOUN,1
1068949607068196864,se,se,PRON,1
1068949607068196864,švýcarským,švýcarský,ADJ,1
1068949607068196864,novinářem,novinář,NOUN,1
1068949607068196864,pro,pro,ADP,1
1068949607068196864,server,server,NOUN,1
1068949607068196864,Les,Les,ADJ,1
1068949607068196864,Observateurs,Observateurs,NOUN,1
1068949607068196864,:,:,PUNCT,1
1068949607068196864,prostřednictvím,prostřednictví,NOUN,1
1068949607068196864,@,@,PUNCT,1
1068949607068196864,YouTube,YouTube,PROPN,2
1068596814717300736,Tomio,Tomio,PROPN,1
1068596814717300736,Okamura,Okamura,PROPN,1
1068596814717300736,:,:,PUNCT,1
1068596814717300736,Zvýšení,zvýšení,NOUN,1
1068596814717300736,důchodů,důchod,NOUN,1
1068596814717300736,:,:,PUNCT,1
1068596814717300736,prostřednictvím,prostřednictví,NOUN,1
1068596814717300736,@,@,PUNCT,1
1068596814717300736,YouTube,YouTube,PROPN,2
1068496049583607808,Tomio,Tomio,PROPN,1
1068496049583607808,Okamura,Okamura,PROPN,1
1068496049583607808,:,:,PUNCT,1
1068496049583607808,NE,ne,PART,1
1068496049583607808,nepřizpůsobivým,přizpůsobivý,ADJ,1
1068496049583607808,:,:,PUNCT,1
1068496049583607808,prostřednictvím,prostřednictví,NOUN,1
1068496049583607808,@,@,PUNCT,1
1068496049583607808,YouTube,YouTube,PROPN,2
1068199132169469952,Tomio,Tomio,PROPN,1
1068199132169469952,Okamura,Okamura,PROPN,1
1068199132169469952,:,:,PUNCT,1
1068199132169469952,Aréna,aréna,NOUN,1
1068199132169469952,Jaromíra,Jaromír,PROPN,1
1068199132169469952,Soukupa,Soukup,PROPN,1
1068199132169469952,28.11.2018,28.11.2018,NUM,1
1068199132169469952,:,:,PUNCT,1
1068199132169469952,prostřednictvím,prostřednictví,NOUN,1
1068199132169469952,@,@,PUNCT,1
1068199132169469952,YouTube,YouTube,PROPN,2
1068060351936323584,Tomio,Tomio,PROPN,1
1068060351936323584,Okamura,Okamura,PROPN,1
1068060351936323584,:,:,PUNCT,1
1068060351936323584,Ne,ne,PART,1
1068060351936323584,legalizaci,legalizace,NOUN,1
1068060351936323584,drog,droga,NOUN,1
1068060351936323584,:,:,PUNCT,1
1068060351936323584,prostřednictvím,prostřednictví,NOUN,1
1068060351936323584,@,@,PUNCT,1
1068060351936323584,YouTube,YouTube,PROPN,2
1067853642022166528,Tomio,Tomio,PROPN,1
1067853642022166528,Okamura,Okamura,PROPN,1
1067853642022166528,:,:,PUNCT,1
1067853642022166528,Násilná,násilný,ADJ,1
1067853642022166528,a,a,CCONJ,1
1067853642022166528,nenávistná,návistný,ADJ,1
1067853642022166528,ideologie,ideologie,NOUN,1
1067853642022166528,:,:,PUNCT,1
1067853642022166528,prostřednictvím,prostřednictví,NOUN,1
1067853642022166528,@,@,PUNCT,1
1067853642022166528,YouTube,YouTube,PROPN,2
1067682447863631872,Tomio,Tomio,PROPN,1
1067682447863631872,Okamura,Okamura,PROPN,1
1067682447863631872,:,:,PUNCT,1
1067682447863631872,Konec,konec,NOUN,1
1067682447863631872,diktátu,diktát,NOUN,1
1067682447863631872,EU,EU,PROPN,1
1067682447863631872,:,:,PUNCT,1
1067682447863631872,prostřednictvím,prostřednictví,NOUN,1
1067682447863631872,@,@,PUNCT,1
1067682447863631872,YouTube,YouTube,PROPN,2
1067455269867855872,Právě,právě,ADV,1
1067455269867855872,jsem,být,VERB,1
1067455269867855872,ve,v,ADP,1
1067455269867855872,Sněmovně,sněmovna,NOUN,1
1067455269867855872,skončil,skončit,VERB,1
1067455269867855872,jednání,jednání,NOUN,1
1067455269867855872,s,s,CONJ,1
1067455269867855872,rakouským,rakouský,ADJ,1
1067455269867855872,poslancem,poslanec,NOUN,1
1067455269867855872,Romanem,Roman,PROPN,1
1067455269867855872,Haiderem,Haider,PROPN,1
1067455269867855872,z,z,ADP,1
1067455269867855872,naší,můj,DET,1
1067455269867855872,partnerské,partnerský,ADJ,1
1067455269867855872,Svobodné,svobodný,ADJ,1
1067455269867855872,strany,strana,NOUN,1
1067455269867855872,Rakouska,Rakousko,PROPN,1
1067455269867855872,",",",",PUNCT,1
1067455269867855872,která,který,DET,1
1067455269867855872,je,být,VERB,1
1067455269867855872,součástí,součást,NOUN,1
1067455269867855872,rakouské,rakouský,ADJ,1
1067455269867855872,vládní,vládní,ADJ,1
1067455269867855872,koalice,koalice,NOUN,1
1067455269867855872,.,.,PUNCT,1
1067455269867855872,Ladíme,Ladit,VERB,2
1067455269867855872,společný,společný,ADJ,2
1067455269867855872,postup,postup,NOUN,2
1067455269867855872,pro,pro,ADP,2
1067455269867855872,klíčové,klíčový,ADJ,2
1067455269867855872,volby,volba,NOUN,2
1067455269867855872,do,do,ADP,2
1067455269867855872,Evropského,evropský,ADJ,2
1067455269867855872,parlamentu,parlament,NOUN,2
1067455269867855872,.,.,PUNCT,2
1067455269867855872,Současná,současný,ADJ,3
1067455269867855872,EU,EU,PROPN,3
1067455269867855872,je,být,VERB,3
1067455269867855872,nereformovatelná,reformovatelný,ADJ,3
1067455269867855872,a,a,CCONJ,3
1067455269867855872,musí,muset,VERB,3
1067455269867855872,skončit,skončit,VERB,3
1067455269867855872,.,.,PUNCT,3
1067324409143128064,Tomio,Tomio,PROPN,1
1067324409143128064,Okamura,Okamura,PROPN,1
1067324409143128064,:,:,PUNCT,1
1067324409143128064,Stupňování,stupňování,NOUN,1
1067324409143128064,krize,krize,NOUN,1
1067324409143128064,:,:,PUNCT,1
1067324409143128064,prostřednictvím,prostřednictví,NOUN,1
1067324409143128064,@,@,PUNCT,1
1067324409143128064,YouTube,YouTube,PROPN,2
1067044878356570112,Vláda,vláda,NOUN,1
1067044878356570112,bude,být,VERB,1
1067044878356570112,v,v,ADP,1
1067044878356570112,nejbližší,blízký,ADJ,1
1067044878356570112,době,doba,NOUN,1
1067044878356570112,projednávat,projednávat,VERB,1
1067044878356570112,stanovisko,stanovisko,NOUN,1
1067044878356570112,k,k,ADP,1
1067044878356570112,návrhu,návrh,NOUN,1
1067044878356570112,zákona,zákon,NOUN,1
1067044878356570112,z,z,ADP,1
1067044878356570112,pera,pero,NOUN,1
1067044878356570112,SPD,SPD,PROPN,1
1067044878356570112,na,na,ADP,1
1067044878356570112,zákaz,zákaz,NOUN,1
1067044878356570112,islámského,islámský,ADJ,1
1067044878356570112,zahalování,zahalování,NOUN,1
1067044878356570112,",",",",PUNCT,1
1067044878356570112,který,který,DET,1
1067044878356570112,navrhujeme,navrhovat,VERB,1
1067044878356570112,po,po,ADP,1
1067044878356570112,vzoru,vzor,NOUN,1
1067044878356570112,Rakouska,Rakousko,PROPN,1
1067044878356570112,",",",",PUNCT,1
1067044878356570112,Dánska,Dánsko,PROPN,1
1067044878356570112,",",",",PUNCT,1
1067044878356570112,Belgie,Belgie,PROPN,1
1067044878356570112,",",",",PUNCT,1
1067044878356570112,Francie,Francie,PROPN,1
1067044878356570112,či,či,CCONJ,1
1067044878356570112,Švýcarska,Švýcarsko,PROPN,1
1067044878356570112,.,.,PUNCT,1
1067044878356570112,Po,po,ADP,2
1067044878356570112,stanovisku,stanovisko,NOUN,2
1067044878356570112,vlády,vláda,NOUN,2
1067044878356570112,poputuje,putovat,VERB,2
1067044878356570112,náš,můj,DET,2
1067044878356570112,zákon,zákon,NOUN,2
1067044878356570112,do,do,ADP,2
1067044878356570112,Sněmovny,sněmovna,NOUN,2
1067044878356570112,.,.,PUNCT,2
1066982569743400960,Tomio,Tomio,PROPN,1
1066982569743400960,Okamura,Okamura,PROPN,1
1066982569743400960,:,:,PUNCT,1
1066982569743400960,Adopce,adopce,NOUN,1
1066982569743400960,dětí,dítě,NOUN,1
1066982569743400960,homosexuálními,homosexuální,ADJ,1
1066982569743400960,páry,pára,NOUN,1
1066982569743400960,:,:,PUNCT,1
1066982569743400960,prostřednictvím,prostřednictví,NOUN,1
1066982569743400960,@,@,PUNCT,1
1066982569743400960,YouTube,YouTube,PROPN,2
1066743212218507264,Tomio,Tomio,PROPN,1
1066743212218507264,Okamura,Okamura,PROPN,1
1066743212218507264,:,:,PUNCT,1
1066743212218507264,NE,ne,PART,1
1066743212218507264,armádě,armáda,NOUN,1
1066743212218507264,EU,EU,PROPN,1
1066743212218507264,:,:,PUNCT,1
1066743212218507264,prostřednictvím,prostřednictví,NOUN,1
1066743212218507264,@,@,PUNCT,1
1066743212218507264,YouTube,YouTube,PROPN,2
1066073843201175552,Tomio,Tomio,PROPN,1
1066073843201175552,Okamura,Okamura,PROPN,1
1066073843201175552,:,:,PUNCT,1
1066073843201175552,Duel,duel,PROPN,1
1066073843201175552,J,J,PROPN,1
1066073843201175552,.,.,PUNCT,1
1066073843201175552,S,S,PROPN,1
1066073843201175552,.,.,PUNCT,1
1066073843201175552,22.11.2018,22.11.2018,NUM,1
1066073843201175552,:,:,PUNCT,1
1066073843201175552,prostřednictvím,prostřednictví,NOUN,1
1066073843201175552,@,@,PUNCT,1
1066073843201175552,YouTube,YouTube,PROPN,2
1066008899529203712,Tomio,Tomio,PROPN,1
1066008899529203712,Okamura,Okamura,PROPN,1
1066008899529203712,:,:,PUNCT,1
1066008899529203712,Současná,současný,ADJ,1
1066008899529203712,Evropská,evropský,ADJ,1
1066008899529203712,unie,unie,NOUN,1
1066008899529203712,musí,muset,VERB,1
1066008899529203712,skončit,skončit,VERB,1
1066008899529203712,:,:,PUNCT,1
1066008899529203712,prostřednictvím,prostřednictví,NOUN,1
1066008899529203712,@,@,PUNCT,1
1066008899529203712,YouTube,YouTube,PROPN,2
1065939478034989056,Tomio,Tomio,PROPN,1
1065939478034989056,Okamura,Okamura,PROPN,1
1065939478034989056,:,:,PUNCT,1
1065939478034989056,Poslanci,poslanec,NOUN,1
1065939478034989056,klubu,klub,NOUN,1
1065939478034989056,SPD,SPD,PROPN,1
1065939478034989056,budou,být,VERB,1
1065939478034989056,hlasovat,hlasovat,VERB,1
1065939478034989056,pro,pro,ADP,1
1065939478034989056,nedůvěru,nedůvěra,NOUN,1
1065939478034989056,této,tento,DET,1
1065939478034989056,vládě,vláda,NOUN,1
1065939478034989056,:,:,PUNCT,1
1065939478034989056,prostřednictvím,prostřednictví,NOUN,1
1065939478034989056,@,@,PUNCT,1
1065939478034989056,YouTube,YouTube,PROPN,2
1065658954083119104,Tomio,Tomio,PROPN,1
1065658954083119104,Okamura,Okamura,PROPN,1
1065658954083119104,:,:,PUNCT,1
1065658954083119104,Aréna,aréna,NOUN,1
1065658954083119104,Jaromíra,Jaromír,PROPN,1
1065658954083119104,Soukupa,Soukup,PROPN,1
1065658954083119104,20.11.2018,20.11.2018,NUM,1
1065658954083119104,:,:,PUNCT,1
1065658954083119104,prostřednictvím,prostřednictví,NOUN,1
1065658954083119104,@,@,PUNCT,1
1065658954083119104,YouTube,YouTube,PROPN,2
1065646534954545152,Tomio,Tomio,PROPN,1
1065646534954545152,Okamura,Okamura,PROPN,1
1065646534954545152,:,:,PUNCT,1
1065646534954545152,Hnutí,hnutí,NOUN,1
1065646534954545152,SPD,SPD,PROPN,1
1065646534954545152,bude,být,VERB,1
1065646534954545152,prosazovat,prosazovat,VERB,1
1065646534954545152,zjednodušení,zjednodušení,NOUN,1
1065646534954545152,administrativní,administrativní,ADJ,1
1065646534954545152,náročnosti,náročnost,NOUN,1
1065646534954545152,maturitní,maturitní,ADJ,1
1065646534954545152,zkoušky,zkouška,NOUN,1
1065646534954545152,:,:,PUNCT,1
1065518295636307968,Tomio,Tomio,PROPN,1
1065518295636307968,Okamura,Okamura,PROPN,1
1065518295636307968,:,:,PUNCT,1
1065518295636307968,Zločiny,zločin,NOUN,1
1065518295636307968,privatizace,privatizace,NOUN,1
1065518295636307968,budou,být,VERB,1
1065518295636307968,promlčeny,promlčený,ADJ,1
1065518295636307968,!,!,PUNCT,1
1065518295636307968,:,:,PUNCT,1
1065518295636307968,prostřednictvím,prostřednictví,NOUN,1
1065518295636307968,@,@,PUNCT,1
1065518295636307968,YouTube,YouTube,PROPN,2
1065310818194137088,Tomio,Tomio,PROPN,1
1065310818194137088,Okamura,Okamura,PROPN,1
1065310818194137088,:,:,PUNCT,1
1065310818194137088,Čistokrevná,Čistokrevný,ADJ,1
1065310818194137088,zbabělost,zbabělost,NOUN,1
1065310818194137088,:,:,PUNCT,1
1065310818194137088,prostřednictvím,prostřednictví,NOUN,1
1065310818194137088,@,@,PUNCT,1
1065310818194137088,YouTube,YouTube,PROPN,2
1065309803390611456,Tomio,Tomio,PROPN,1
1065309803390611456,Okamura,Okamura,PROPN,1
1065309803390611456,:,:,PUNCT,1
1065309803390611456,Zneužití,zneužití,NOUN,1
1065309803390611456,odkazu,odkaz,NOUN,1
1065309803390611456,17,17,NUM,1
1065309803390611456,.,.,PUNCT,1
1065309803390611456,listopadu,listopad,NOUN,1
1065309803390611456,:,:,PUNCT,1
1065309803390611456,prostřednictvím,prostřednictví,NOUN,1
1065309803390611456,@,@,PUNCT,1
1065309803390611456,YouTube,YouTube,PROPN,2
1065145959544430592,Tomio,Tomio,PROPN,1
1065145959544430592,Okamura,Okamura,PROPN,1
1065145959544430592,:,:,PUNCT,1
1065145959544430592,Hnutí,hnutí,NOUN,1
1065145959544430592,SPD,SPD,PROPN,1
1065145959544430592,nepodpoří,podpořit,VERB,1
1065145959544430592,ratifikaci,ratifikace,NOUN,1
1065145959544430592,Istanbulské,Istanbulský,ADJ,1
1065145959544430592,úmluvy,úmluva,NOUN,1
1065145959544430592,:,:,PUNCT,1
1065145959544430592,prostřednictvím,prostřednictví,NOUN,1
1065145959544430592,@,@,PUNCT,1
1065145959544430592,YouTube,YouTube,PROPN,2
1064973283861381120,Tomio,Tomio,PROPN,1
1064973283861381120,Okamura,Okamura,PROPN,1
1064973283861381120,Hnutí,hnutí,NOUN,1
1064973283861381120,SPD,SPD,PROPN,1
1064973283861381120,je,být,VERB,1
1064973283861381120,proti,proti,ADP,1
1064973283861381120,vládě,vláda,NOUN,1
1064973283861381120,",",",",PUNCT,1
1064973283861381120,kde,kde,ADV,1
1064973283861381120,je,být,VERB,1
1064973283861381120,zastoupena,zastoupený,ADJ,1
1064973283861381120,ČSSD,ČSSD,PROPN,1
1064973283861381120,:,:,PUNCT,1
1064973283861381120,prostřednictvím,prostřednictví,NOUN,1
1064973283861381120,@,@,PUNCT,1
1064973283861381120,YouTube,YouTube,PROPN,2
1064792066746712064,Tomio,Tomio,PROPN,1
1064792066746712064,Okamura,Okamura,PROPN,1
1064792066746712064,:,:,PUNCT,1
1064792066746712064,Pevný,pevný,ADJ,1
1064792066746712064,a,a,CCONJ,1
1064792066746712064,jasný,jasný,ADJ,1
1064792066746712064,postoj,postoj,NOUN,1
1064792066746712064,:,:,PUNCT,1
1064792066746712064,prostřednictvím,prostřednictví,NOUN,1
1064792066746712064,@,@,PUNCT,1
1064792066746712064,YouTube,YouTube,PROPN,2
1064566329653567488,Tomio,Tomio,PROPN,1
1064566329653567488,Okamura,Okamura,PROPN,1
1064566329653567488,:,:,PUNCT,1
1064566329653567488,Zdravé,zdravý,ADJ,1
1064566329653567488,ruce,ruka,NOUN,1
1064566329653567488,a,a,CCONJ,1
1064566329653567488,rozum,rozum,NOUN,1
1064566329653567488,:,:,PUNCT,1
1064566329653567488,prostřednictvím,prostřednictví,NOUN,1
1064566329653567488,@,@,PUNCT,1
1064566329653567488,YouTube,YouTube,PROPN,2
1064445693551673344,Tomio,Tomio,PROPN,1
1064445693551673344,Okamura,Okamura,PROPN,1
1064445693551673344,:,:,PUNCT,1
1064445693551673344,Jsme,být,VERB,1
1064445693551673344,vykrádaná,vykrádaný,ADJ,1
1064445693551673344,ekonomika,ekonomika,NOUN,1
1064445693551673344,:,:,PUNCT,1
1064445693551673344,prostřednictvím,prostřednictví,NOUN,1
1064445693551673344,@,@,PUNCT,1
1064445693551673344,YouTube,YouTube,PROPN,2
1064444754849611776,Tomio,Tomio,PROPN,1
1064444754849611776,Okamura,Okamura,PROPN,1
1064444754849611776,:,:,PUNCT,1
1064444754849611776,Prosazujeme,prosazovat,VERB,1
1064444754849611776,program,program,NOUN,1
1064444754849611776,SPD,SPD,PROPN,1
1064444754849611776,",",",",PUNCT,1
1064444754849611776,proto,proto,CCONJ,1
1064444754849611776,jsme,být,VERB,1
1064444754849611776,proti,proti,ADP,1
1064444754849611776,vládě,vláda,NOUN,1
1064444754849611776,",",",",PUNCT,1
1064444754849611776,kde,kde,ADV,1
1064444754849611776,je,být,VERB,1
1064444754849611776,ČSSD,ČSSD,PROPN,1
1064444754849611776,:,:,PUNCT,1
1064444754849611776,prostřednictvím,prostřednictví,NOUN,1
1064444754849611776,@,@,PUNCT,1
1064444754849611776,YouTube,YouTube,PROPN,2
1064228467414376448,Tomio,Tomio,PROPN,1
1064228467414376448,Okamura,Okamura,PROPN,1
1064228467414376448,:,:,PUNCT,1
1064228467414376448,Špatný,špatný,ADJ,1
1064228467414376448,stav,stav,NOUN,1
1064228467414376448,silnic,silnice,NOUN,1
1064228467414376448,:,:,PUNCT,1
1064228467414376448,prostřednictvím,prostřednictví,NOUN,1
1064228467414376448,@,@,PUNCT,1
1064228467414376448,YouTube,YouTube,PROPN,2
1063791381863383040,Tomio,Tomio,PROPN,1
1063791381863383040,Okamura,Okamura,PROPN,1
1063791381863383040,:,:,PUNCT,1
1063791381863383040,Pokojně,pokojně,ADV,1
1063791381863383040,jsme,být,VERB,1
1063791381863383040,uctili,uctít,VERB,1
1063791381863383040,památku,památka,NOUN,1
1063791381863383040,boje,boj,NOUN,1
1063791381863383040,za,za,ADP,1
1063791381863383040,svobodu,svoboda,NOUN,1
1063791381863383040,a,a,CCONJ,1
1063791381863383040,demokracii,demokracie,NOUN,1
1063791381863383040,u,u,ADP,1
1063791381863383040,Hlávkovy,Hlávkův,ADJ,1
1063791381863383040,koleje,kolej,NOUN,1
1063791381863383040,:,:,PUNCT,1
1063757134842785792,Dnes,dnes,ADV,1
1063757134842785792,dopoledne,dopoledne,ADV,1
1063757134842785792,jsem,být,VERB,1
1063757134842785792,spolu,spolu,ADV,1
1063757134842785792,s,s,CONJ,1
1063757134842785792,mnoha,mnoho,DET,1
1063757134842785792,dalšími,další,ADJ,1
1063757134842785792,občany,občan,NOUN,1
1063757134842785792,pokojně,pokojně,ADV,1
1063757134842785792,uctil,uctít,VERB,1
1063757134842785792,památku,památka,NOUN,1
1063757134842785792,boje,boj,NOUN,1
1063757134842785792,za,za,ADP,1
1063757134842785792,svobodu,svoboda,NOUN,1
1063757134842785792,a,a,CCONJ,1
1063757134842785792,demokracii,demokracie,NOUN,1
1063757134842785792,na,na,ADP,1
1063757134842785792,pietním,pietní,ADJ,1
1063757134842785792,aktu,akt,NOUN,1
1063757134842785792,u,u,ADP,1
1063757134842785792,Hlávkovy,Hlávkův,ADJ,1
1063757134842785792,koleje,kolej,NOUN,1
1063757134842785792,v,v,ADP,1
1063757134842785792,Praze,Praha,PROPN,1
1063757134842785792,k,k,ADP,1
1063757134842785792,výročí,výročí,NOUN,1
1063757134842785792,17,17,NUM,1
1063757134842785792,.,.,PUNCT,1
1063757134842785792,listopadu,listopad,NOUN,1
1063757134842785792,.,.,PUNCT,1
1063574459305598976,Po,po,ADP,1
1063574459305598976,pozdním,pozdní,ADJ,1
1063574459305598976,příletu,přílet,NOUN,1
1063574459305598976,ze,z,ADP,1
1063574459305598976,Sofie,Sofie,PROPN,1
1063574459305598976,",",",",PUNCT,1
1063574459305598976,kde,kde,ADV,1
1063574459305598976,jsem,být,VERB,1
1063574459305598976,byl,být,VERB,1
1063574459305598976,na,na,ADP,1
1063574459305598976,setkání,setkání,NOUN,1
1063574459305598976,evropských,evropský,ADJ,1
1063574459305598976,parlamentních,parlamentní,NOUN,1
1063574459305598976,vlasteneckých,vlastenecký,ADJ,1
1063574459305598976,stran,strana,NOUN,1
1063574459305598976,",",",",PUNCT,1
1063574459305598976,jsem,být,VERB,1
